site,monitor,date,start_hour,value,variable,units,quality,prelim,name,latitude,longitude,obs_type,monitoring_id,flag 
2032,C,2017-05-31,0,5.10,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-06-06,0,11.70,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-06-12,0,4.90,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-06-18,0,11.40,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-06-24,0,15.60,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-06-30,0,12.50,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-07-06,0,11.30,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-07-12,0,14.40,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-07-18,0,14.60,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-07-30,0,10.40,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-08-05,0,13.60,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-08-11,0,17.40,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-08-17,0,16.80,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-08-20,0,21.60,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-08-23,0,22.00,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-08-29,0,9.40,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-09-04,0,4.80,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-09-10,0,20.10,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-09-16,0,11.50,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-09-22,0,4.70,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-09-28,0,10.80,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
2032,C,2017-10-04,0,9.60,PM25,Micrograms/Cubic Meter ( ug/m<sup>3</sup> ),,,Visalia-N Church Street,36.332520000000002,-119.29095,D,26664, 
